"","cnsm_id","zip5","user_id","hhincome","dwelling","prkids","home_own_rent","marital_stat","online_dols","match_level","life_stage","age","educ"
"384","ky46225",20008,19222476,NA,"","","","","","","",NA,NA
"385","hy42379",20052,18453288,NA,"","","","","","","Y",NA,NA
"386","dx74656",22003,6711198,11,"S","Y","O","S","C","3","Y",38,NA
"387","sy17601",53221,10214096,11,"S","Y","O","M","C","1","F",44,NA
"388","fy50365",22003,19978996,NA,"S","","O","B","E","3","Y",64,1
"389","hy37029",60657,16112060,11,"M","","O","A","B","5","Y",32,NA
"390","ny21795",60301,11342996,NA,"","","","","","","Y",NA,NA
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","yy37562",2769,17276530,NA,"S","","O","","G","2","M",56,1
"395","gy37923",19103,15854637,11,"M","N","R","S","","1","Y",NA,NA
"396","ex95762",2116,10258798,NA,"","","","","","","",NA,NA
"397","my46426",10464,19256949,4,"S","N","O","M","G","3","",62,2
"398","yy25442",7006,13141036,NA,"","","","","","","Y",NA,NA
"399","ix67260",2114,5877337,12,"M","Y","R","M","C","2","Y",52,NA
"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","py26550",2019,13439337,NA,"","","","","","","F",NA,NA
"403","cx77227",10708,7031430,NA,"","","","","","","",NA,NA
"404","ay34845",10576,15543296,13,"S","Y","O","M","C","1","M",34,2
"405","ry21146",6510,12122403,NA,"M","","","","","3","Y",60,1
"406","dy51290",12603,20232336,8,"M","N","O","S","","3","M",60,NA
"407","ey49127",11725,19710862,NA,"","","","","","","Y",NA,NA
"408","oy24068",21046,12759670,11,"S","N","O","M","F","2","M",62,1
"409","jy35239",2108,15622788,1,"S","Y","O","M","H","1","M",50,3
"410","yx65834",1810,5710860,13,"S","Y","O","M","I","1","F",44,2
"411","ly38612",19102,15737049,NA,"","","","","","","Y",NA,NA
"412","iy41716",7601,18260537,NA,"","","","","","","Y",NA,NA
"413","sy39327",53207,17736160,7,"S","Y","O","M","","1","Y",34,1
"414","wy26143",6513,13324249,4,"M","","O","S","","3","Y",52,1
"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","ly37315",7481,17196856,12,"S","Y","O","M","H","1","F",44,3
"417","ky44697",6460,18963698,6,"S","","","S","","3","Y",30,2
"418","ry38932",60190,17641437,NA,"","","","","","","",NA,NA
"419","wy26345",20166,13370696,5,"M","Y","","A","E","1","F",46,1
"420","ry50080",19102,19913403,NA,"","","","","","","Y",NA,NA
"421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","bx88518",6901,8573160,NA,"","","","","","","Y",NA,NA
"423","hy42995",2045,18604572,NA,"S","Y","O","M","G","1","M",36,NA
"424","gy47738",19104,19307970,13,"S","N","O","M","G","1","F",54,3
"425","by48944",12590,19676796,7,"S","Y","O","M","E","1","Y",32,3
"426","hy27142",2664,10163772,NA,"S","","","B","B","1","Y",52,NA
"427","vy39305",2771,17728562,12,"S","N","O","M","H","2","Y",66,2
"428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","dy35990",53403,15173748,1,"M","","R","S","E","1","M",34,NA
"430","ux62935",20745,5330770,NA,"","","","","","","F",NA,NA
"431","hy25235",60622,13075630,8,"S","N","O","M","","1","Y",66,1
"432","cy43037",2909,18614770,NA,"","","","","","","",NA,NA
"433","by41338",22032,18179849,1,"S","N","O","M","C","1","Y",74,2
"434","dy31852",21401,14938976,NA,"","","","","","","Y",NA,NA
"435","by28047",20854,13925060,NA,"","","","","","","",NA,NA
"436","dy36308",11726,15894372,3,"S","Y","O","M","","1","M",92,2
"437","by36291",2138,15882149,NA,"","","","","","","M",NA,NA
"438","ty22843",7083,12655156,8,"S","N","O","M","","1","F",42,2
"439","xy36604",19015,15970498,NA,"","","","","","","",NA,NA
"440","ex77493",60014,7067772,6,"S","Y","O","M","H","1","F",46,2
"441","sy25277",7013,13086096,10,"S","","O","S","F","1","F",40,3
"442","xz35036",11566,422798,10,"S","Y","","S","H","1","F",52,NA
"443","zy46853",11572,19306570,NA,"S","","","","","1","F",26,NA
"444","ly35771",19103,15324388,8,"M","N","O","S","B","1","Y",62,3
"445","iy49204",22201,19675296,NA,"","","","","","","Y",NA,NA
"446","py51836",2119,20367276,NA,"","","","","","","M",NA,NA
"447","zy19580",2914,12013762,NA,"","","","","","","Y",NA,NA
"448","zy35191",18938,15610462,12,"S","Y","O","M","J","1","F",66,2
"449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","py38892",10128,15743862,NA,"","","","","","","Y",NA,NA
"451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","ky36148",2135,15861388,7,"S","N","O","M","D","1","Y",30,NA
"453","ky43301",1027,18680148,NA,"","","","","","","Y",NA,NA
"454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","ky43190",2134,18654930,NA,"S","","","","","1","M",NA,NA
"456","dy31924",19073,14964876,NA,"","","","","","","M",NA,NA
"457","fy35799",6614,15736556,4,"S","Y","O","M","B","1","F",38,1
"458","sx86283",8724,8212998,NA,"","","","","","","M",NA,NA
"459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","jy42218",22209,18402296,NA,"","","","","","","Y",NA,NA
"461","cy23552",53179,12778276,NA,"","","","","","","",NA,NA
"462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","fx58978",20747,4782849,6,"S","","O","S","","1","Y",46,1
"464","wy18036",11714,11697936,4,"S","Y","O","M","G","2","M",76,1
"465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","px84171",46385,7925737,NA,"","","","","","","",NA,NA
"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","sy40513",7070,18023476,NA,"","","","","","","",NA,NA
"469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","py48413",20815,19569170,NA,"S","","","B","G","1","Y",74,NA
"471","ay26746",2129,13497160,NA,"","","","","","","Y",NA,NA
"472","yy41578",60622,15485088,NA,"","","","","","","F",NA,NA
"473","ay29795",60610,14450049,NA,"S","","O","","G","3","F",32,2
"474","vx61617",6897,5191476,8,"S","Y","O","S","H","1","F",NA,NA
"475","ux49897",2141,3851470,NA,"","","","","","","F",NA,NA
"476","ry46908",60305,19331272,11,"S","Y","O","S","A","1","F",42,1
"477","jy20537",10463,12233448,NA,"M","","","","","1","",60,NA
"478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","vy49830",7730,19726488,3,"S","N","O","S","","1","Y",62,NA
"480","py39047",20832,11667703,12,"S","N","O","M","","3","F",56,3
"481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","xx34915",6517,2742903,8,"M","","O","S","","1","Y",46,NA
"483","fy40852",60657,18091036,11,"M","","O","S","","2","Y",26,3
"484","ly49306",11694,19750676,11,"S","Y","O","M","G","1","M",60,1
"485","vy25028",2324,10103737,NA,"","","","","","","",NA,NA
"486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","yy43760",11570,18780303,8,"S","","O","M","H","1","M",58,3
"488","ey37462",21702,17248476,NA,"S","Y","O","","A","1","Y",32,3
"489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","ox44495",60614,3337698,4,"M","","O","B","","3","Y",46,NA
"491","ay29565",7738,14385756,8,"S","Y","O","S","I","3","F",38,2
"492","sy45101",2492,19036172,NA,"","","","","","","",NA,NA
"493","kx64745",11746,5580749,11,"S","N","O","M","E","1","F",62,NA
"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","ey36845",6070,16042862,NA,"","","","","","","Y",NA,NA
"497","ty44831",10701,18983849,NA,"","","","","","","Y",NA,NA
"498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","sy46298",10128,19239748,NA,"","","","","","","Y",NA,NA
"500","ly50982",6457,20160396,1,"M","N","O","S","","3","M",84,2
"501","iy44344",60067,18891798,NA,"","","","","","","",NA,NA
"502","ey24823",10701,12985888,6,"M","Y","O","M","H","1","M",34,1
"503","fx78388",2871,7159972,4,"S","N","O","M","B","3","Y",40,1
"504","hx92754",22153,9336276,11,"S","N","O","A","H","1","F",64,2
"505","cy35595",22314,15681770,NA,"","","","","","","Y",NA,NA
"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","ly36636",21146,15929549,NA,"","","","","","","",NA,NA
"508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","iy46238",7403,10224076,NA,"S","","O","M","","1","Y",58,1
"510","ux63479",22314,5402356,13,"M","","","","G","1","M",62,3
"511","ey19605",2043,12010798,NA,"","","","","","","F",NA,NA
"512","ay34466",7932,15476649,13,"S","Y","O","M","G","3","Y",34,2
"513","zy44848",12603,18992930,NA,"","","","","","","",NA,NA
"514","qx59629",2816,4700998,NA,"","","","","","","M",NA,NA
"515","ax69774",60466,6079103,3,"M","","O","S","C","1","M",66,2
"516","ty44137",21234,18857988,8,"S","Y","O","M","H","1","F",40,3
"517","iy39602",7030,17794076,10,"S","N","O","M","E","1","M",26,1
"518","xy32939",11779,9282572,7,"S","Y","O","S","F","1","F",52,2
"519","jy18946",1749,11884003,6,"M","N","O","S","","3","F",38,NA
"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","zy47050",2903,19349249,11,"S","Y","O","M","E","1","F",46,2
"522","wy43216",60586,18659172,NA,"S","","","","","1","Y",54,NA
"523","ux69352",60607,6076736,8,"M","","O","S","G","1","Y",34,1
"524","oy22093",60611,12509696,NA,"","","","","","","",NA,NA
"525","my39057",8723,17669370,5,"S","","O","S","C","3","Y",28,2
"526","yy35912",10023,15805949,NA,"","","","","","","Y",NA,NA
"527","my24062",20740,12861430,11,"S","N","O","M","F","1","F",22,NA
"528","yy47678",60302,19449570,8,"M","","O","S","D","1","F",38,2
"529","uy36228",20007,15879470,13,"S","Y","O","S","H","1","M",NA,NA
"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","ty39127",8831,17680688,6,"S","N","O","","","1","M",82,2
"532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","uy35768",2891,9154403,8,"S","Y","O","M","F","1","F",34,2
"534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","ry41608",2135,18228970,NA,"","","","","","","Y",NA,NA
"536","ny36040",47401,15542803,7,"S","Y","O","B","F","1","Y",36,2
"537","ty49705",20037,19779830,13,"S","Y","O","M","I","1","F",22,NA
"538","by43308",60477,18683903,NA,"","","","","","","M",NA,NA
"539","ny36235",6001,15874203,12,"S","N","O","M","E","1","F",44,3
"540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","ay50760",6067,20101037,11,"S","Y","O","M","","1","M",34,3
"543","dy40265",10960,17957072,12,"S","N","O","M","F","1","F",50,1
"544","qx45267",6443,3424960,11,"S","Y","O","M","E","3","Y",54,3
"545","ay34703",20002,15523560,7,"S","Y","O","M","F","1","F",22,2
"546","ny24942",2184,13024136,7,"S","Y","O","M","F","2","F",40,1
"547","jy25282",21236,13085849,1,"S","N","O","M","","3","Y",60,1
"548","ry43040",20782,18612903,NA,"","","","","","","F",NA,NA
"549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","sy39535",60613,17782937,NA,"","","","","","","M",NA,NA
"552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","hx92209",21209,9828930,6,"S","Y","O","S","I","1","Y",46,3
"554","px92642",20002,9977276,NA,"","","","","","","F",NA,NA
"555","ly35097",2446,15585330,NA,"","","","","","","Y",NA,NA
"556","dy26885",2186,13516856,11,"S","Y","O","M","E","2","M",32,NA
"557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","rz30380",1880,252288,NA,"","","","","","","Y",NA,NA
"559","oy18107",20910,11714376,NA,"S","","","A","","1","F",48,1
"560","sy36048",60654,15832436,12,"S","N","O","M","H","2","M",60,3
"561","ry40928",11104,18110698,NA,"","","","","","","F",NA,NA
"562","kx61515",6457,5177630,8,"S","","O","S","G","1","Y",36,NA
"563","ex69279",2215,6071376,NA,"M","","","","E","3","Y",NA,NA
"564","ix94407",21044,10349956,8,"S","","O","S","F","1","M",38,2
"565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","iy50637",8759,20067060,4,"S","N","O","M","G","1","M",54,1
"568","oy37596",11704,17169960,12,"S","N","O","","E","1","F",54,2
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","ry41763",8730,18277770,11,"S","Y","O","A","H","1","M",40,2
"572","zy39526",22204,17783570,11,"S","N","O","S","H","1","F",42,3
"573","ly37008",10467,16096096,NA,"","","","","","","",NA,NA
"574","py50260",10301,19674988,NA,"","","","","","","",NA,NA
"575","fy27327",60657,12708448,NA,"","","","","","","F",NA,NA
"576","yy47328",2330,19389396,12,"S","Y","O","M","B","1","Y",40,3
"577","tx19890",60068,1954572,12,"M","Y","O","","F","2","F",NA,NA
"578","py34205",8542,15423476,8,"S","Y","O","M","F","3","Y",38,2
"579","zy47114",20012,19360948,NA,"","","","","","","F",NA,NA
"580","wx73008",8844,6514688,11,"S","Y","O","S","","1","F",62,2
"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","yy38825",10954,17606660,NA,"","","","","","","",NA,NA
"583","oy47283",60605,19363449,NA,"","","","","","","M",NA,NA
"584","ny23754",2163,12814096,NA,"","","","","","","",NA,NA
"585","yy33251",21144,15240198,7,"S","Y","O","S","","3","F",42,1
"586","wy20897",6457,12311962,8,"S","Y","O","M","B","1","Y",34,2
"587","az33490",2038,384437,NA,"","","","","","","F",NA,NA
"588","dy39621",20032,17810988,NA,"","","","","","","M",NA,NA
"589","by44198",8527,18833856,11,"S","N","O","M","G","2","Y",76,4
"590","fy49660",60047,19818272,NA,"","","","","","","",NA,NA
"591","wy50122",19342,19929198,NA,"S","","","","","2","Y",38,NA
"592","px78364",2115,7092436,8,"M","Y","O","S","J","4","Y",42,3
"593","kx75804",10704,6753530,NA,"M","","","B","B","5","Y",34,NA
"594","ny26557",20002,13438249,NA,"S","Y","O","B","C","1","M",32,1
"595","wx52189",6320,4093103,6,"M","Y","O","S","I","4","Y",58,1
"596","ay39587",11205,17797030,11,"S","Y","O","M","G","1","F",48,NA
"597","ty43677",19040,18763388,6,"S","N","O","S","C","1","Y",54,1
"598","ly37772",6820,17335830,NA,"","","","","","","",NA,NA
"599","ay36848",1887,16021736,8,"S","Y","O","M","E","2","Y",52,2
"600","oy40227",6840,17934972,NA,"","","","","","","Y",NA,NA
"601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","by29602",2458,14406676,NA,"","","","","","","",NA,NA
"603","ky29135",21076,12074037,7,"S","Y","O","S","G","1","F",60,1
"604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","dx38555",2452,2944576,11,"S","N","O","M","G","3","Y",54,3
"606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","ax91194",20783,9055272,8,"S","Y","O","S","","3","Y",40,2
"608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","wx34101",6019,2692470,11,"S","Y","O","M","B","2","M",92,1
"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","fy25712",10306,13212076,NA,"S","","","","","1","Y",36,2
"612","ty36031",19454,15832136,12,"S","N","O","M","A","1","F",68,1
"613","dy51496",60660,20288249,NA,"S","N","O","M","F","2","M",58,2
"614","gy52112",11783,20443548,9,"M","","O","M","","1","M",84,2
"615","yy24595",7450,12894660,11,"S","Y","O","M","F","1","F",26,NA
"616","ax64678",7078,5569549,NA,"","","","","","","F",NA,NA
"617","iy52201",1030,20465756,NA,"","","","","","","Y",NA,NA
"618","ay31121",7733,14764048,12,"S","N","O","S","H","1","Y",36,3
"619","vy51836",21045,20374862,11,"S","N","O","M","F","1","Y",64,3
"620","oy19692",60142,6032349,8,"S","Y","O","M","D","1","Y",36,3
"621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","ix94008",60047,10285188,8,"S","Y","O","M","H","1","F",40,1
"624","ky47471",20746,19410330,NA,"S","","O","B","","1","Y",36,NA
"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","xx69998",22201,6165349,7,"M","Y","","S","C","3","Y",50,NA
"627","dy17741",10538,11649937,NA,"S","","","B","","4","F",42,NA
"628","by46974",60015,19338660,NA,"","","","","","","",NA,NA
"629","ly24378",21045,12508837,NA,"M","","","","B","3","Y",32,NA
"630","ry51415",8628,18773962,8,"S","","O","S","E","3","Y",56,1
"631","dx65652",20852,5650936,11,"S","Y","O","S","H","2","Y",30,NA
"632","ey34057",11777,15391570,11,"S","","","M","E","1","Y",32,2
"633","fy23318",6511,12735360,3,"M","","","S","F","1","Y",NA,3
"634","wy36536",2908,15951698,NA,"S","","","","E","4","F",NA,NA
"635","ny25820",10023,13241637,12,"S","Y","O","M","F","3","F",50,3
"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","lx56922",60016,4661598,NA,"","","","","","","M",NA,NA
"638","ey16321",60046,11279488,8,"S","N","O","S","E","2","Y",84,2
"639","dy33643",10530,7311648,5,"S","N","O","S","B","1","Y",60,2
"640","uy49010",11105,19685556,NA,"","","","","","","",NA,NA
"641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","hy23403",10520,12746770,NA,"","","","","","","M",NA,NA
"643","hy43176",7465,13869649,12,"S","N","O","M","G","1","Y",60,NA
"644","xy47741",8527,19095248,13,"S","Y","O","M","D","1","F",48,2
"645","ty38300",8884,17455598,4,"S","N","O","M","","3","Y",38,NA
"646","ry30498",8901,14598076,NA,"","","","","","","",NA,NA
"647","xy34094",60613,15402188,3,"M","","O","S","","4","Y",30,1
"648","gy50670",7306,20045472,NA,"","","","","","","M",NA,NA
"649","ey23499",60615,12766598,7,"S","N","O","M","E","1","M",22,NA
"650","vy37142",6066,8962996,6,"M","","O","S","","1","Y",50,3
"651","dy39995",21060,17888588,5,"M","N","O","","E","1","M",70,1
"652","iy28902",2129,14039788,NA,"","","","","","","Y",NA,NA
"653","wy39631",19446,17812388,8,"S","","O","S","","3","M",36,NA
"654","jy31867",11375,7376237,NA,"","","","","","","M",NA,NA
"655","gx78139",1701,7140760,11,"S","Y","O","M","G","1","Y",66,3
"656","oy47271",11971,19381548,NA,"","","","","","","M",NA,NA
"657","hy25057",11552,13048136,9,"S","N","O","M","A","3","Y",28,1
"658","hy41582",6371,18225349,10,"S","Y","O","M","H","1","Y",42,1
"659","zy28660",53714,14104296,9,"S","N","O","M","A","1","Y",34,2
"660","cy35566",60615,15672562,11,"M","N","O","S","F","2","F",34,2
"661","ay40465",11385,17994348,NA,"","","","","","","",NA,NA
"662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","uy27667",6770,13773330,6,"S","N","O","S","E","2","Y",32,4
"665","ty28821",2116,14159530,NA,"M","","","","","3","Y",28,1
"666","iy34218",20906,9008230,5,"M","N","O","S","H","1","M",56,2
"667","mx94505",60625,10407670,5,"M","","","B","B","2","Y",34,1
"668","qy32692",6610,11760703,4,"M","","O","S","H","4","M",34,NA
"669","ly48456",7470,19577472,NA,"S","","","S","","1","F",NA,NA
"670","gy30255",21228,14566103,NA,"S","","","","D","2","F",18,NA
"671","cy48925",10314,19666472,7,"S","Y","O","M","G","1","F",42,2
"672","iy43641",10014,18744749,13,"S","Y","O","A","H","2","M",56,NA
"673","my27343",2116,13669776,NA,"","","","","","","",NA,NA
"674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","yy43672",7044,18763503,7,"S","N","O","M","G","1","M",76,1
"676","dy21200",60657,12319696,NA,"","","","","","","F",NA,NA
"677","hy39176",6880,17700576,12,"S","Y","O","M","H","1","M",60,NA
"678","uy32743",60607,15138688,NA,"","","","","","","Y",NA,NA
"679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","by32559",20706,15101870,NA,"","","","","","","Y",NA,NA
"681","qy32495",1864,15084770,12,"S","Y","O","M","F","1","M",48,3
"682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","rx60543",1845,5055730,11,"S","Y","O","M","E","1","F",40,2
"684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","hy26315",1453,13363737,11,"S","Y","O","M","B","1","F",46,1
"688","hy48538",10583,19597070,NA,"","","","","","","",NA,NA
"689","by48317",46168,19549162,11,"S","Y","O","M","B","2","F",42,2
"690","ly49777",19146,19846136,8,"S","","","S","","1","F",32,NA
"691","ry26036",60707,13238188,5,"M","N","O","S","","1","M",44,2
"692","my30708",60638,14672496,NA,"S","","O","","F","1","F",34,1
"693","ix50840",2066,2352756,12,"S","Y","O","M","H","1","Y",46,2
"694","zx29920",6525,2428888,NA,"","","","","","","M",NA,NA
"695","ay28341",8527,14013156,NA,"S","Y","O","M","","1","M",68,1
"696","uy48226",60611,19532156,11,"M","","O","S","D","3","Y",32,1
"697","uy42535",19130,18488737,NA,"","","","","","","F",NA,NA
"698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","hy23357",1749,12720396,NA,"M","","","","","3","Y",24,NA
"700","hy24141",2118,12782360,11,"S","Y","O","M","G","1","F",NA,NA
"701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","fy41426",6106,18194570,2,"S","Y","","S","","2","M",NA,1
"703","ix81433",11755,7594237,11,"S","Y","O","M","G","1","Y",32,NA
"704","yz35188",20777,426603,11,"S","Y","O","M","H","1","F",42,1
"705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","wy23608",7070,12793288,NA,"","","","","","","Y",NA,NA
"707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","jy31412",60614,14841936,6,"M","","","S","G","3","Y",50,NA
"710","ix72804",22191,6056688,6,"M","Y","","M","F","1","Y",38,2
"711","jx59464",60616,4466036,4,"M","Y","","S","F","1","Y",32,1
"712","uy42046",6074,18355062,NA,"","","","","","","Y",NA,NA
"713","xy34212",2210,12289296,NA,"M","","","","","3","F",60,1
"714","ax52316",7090,4110398,12,"S","N","O","M","H","1","F",40,2
"715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","dy29562",60601,14388636,NA,"","","","","","","Y",NA,NA
"717","ix84397",6776,7938160,NA,"S","Y","O","","F","3","Y",26,NA
"718","xy52217",11954,20448960,13,"M","Y","O","M","G","1","M",28,1
"719","px64678",6412,5259460,NA,"","","","","","","M",NA,NA
"720","sy17492",8876,11486788,NA,"","","","","","","Y",NA,NA
"721","uy42923",7731,17450537,NA,"","","","","","","",NA,NA
"722","jy31023",10514,14738103,13,"S","Y","O","S","C","1","F",42,NA
"723","zy34090",20902,15395049,NA,"S","","O","B","","3","Y",30,1
"724","qy51447",11561,20277870,8,"S","N","O","S","G","1","Y",34,1
"725","ay49396",2453,18595296,7,"M","","O","S","F","4","Y",34,2
"726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","xy36456",21228,15926672,2,"M","","O","M","","1","M",88,NA
"729","ay46530",11694,19274137,12,"S","N","O","M","F","1","M",62,NA
"730","rx78518",10533,6286462,11,"S","Y","O","A","J","1","F",40,3
"731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","ox73194",1537,6529798,NA,"S","","","","","3","F",NA,NA
"734","xy45580",10530,19115556,NA,"","","","","","","",NA,NA
"735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","ny44861",8723,18990072,NA,"","","","","","","",NA,NA
"737","oy45110",11779,19039772,11,"S","Y","O","A","E","1","F",38,2
"738","ey50653",20785,20067488,NA,"M","","","","","3","F",56,1
"739","zx79613",7834,7319198,10,"S","","O","M","","1","Y",48,1
"740","qy27980",22310,13906376,8,"S","N","O","S","","1","Y",30,2
"741","oy24080",11777,12858488,11,"S","Y","O","M","F","3","Y",84,1
"742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","oy40381",6443,17984188,NA,"S","","","B","F","1","Y",30,2
"744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","cy33653",60423,15325748,8,"S","Y","O","M","H","1","Y",58,2
"746","ty46084",20005,19161298,11,"M","Y","","S","","3","Y",32,2
"747","cy18446",2114,11783396,11,"M","","","","E","3","Y",68,NA
"748","ty25658",11946,13194348,NA,"","","","","","","F",NA,NA
